Latitude,Longitude,Fecha,Fallecidos,CCAA
28.29357850,-16.6214471,814,1632,Canarias
43.15956640,-4.0878382,814,788,Cantabria
41.80371720,-4.7471726,814,8313,Castilla y León
39.41779020,-2.6232332,814,7109,Castilla La Mancha
41.85230940,1.5745043,814,18807,Cataluña
39.68195910,-0.7654406,814,9123,C. Valenciana
39.17484260,-6.1529891,814,2255,Extremadura
42.61946000,-7.8631120,814,3195,Galicia
40.41670470,-3.7035825,814,18658,Madrid
37.99237950,-1.1305431,814,2215,Murcia
42.61254875,-1.8307877,814,1518,Navarra
42.99118160,-2.5543023,814,6335,País Vasco
42.28146420,-2.4828050,814,911,La Rioja
35.89442195,-5.3558174,814,146,Ceuta
35.29291145,-2.9507202,814,154,Melilla
37.33999640,-4.5811614,815,13236,Andalucía
41.37872910,-0.7639373,815,4626,Aragón
43.31338680,-5.9419200,815,2599,Asturias
39.61343200,2.8829185,815,1372,Baleares
28.29357850,-16.6214471,815,1633,Canarias
43.15956640,-4.0878382,815,788,Cantabria
41.80371720,-4.7471726,815,8315,Castilla y León
39.41779020,-2.6232332,815,7111,Castilla La Mancha
41.85230940,1.5745043,815,18812,Cataluña
39.68195910,-0.7654406,815,9128,C. Valenciana
39.17484260,-6.1529891,815,2257,Extremadura
42.61946000,-7.8631120,815,3196,Galicia
40.41670470,-3.7035825,815,18658,Madrid
37.99237950,-1.1305431,815,2217,Murcia
42.61254875,-1.8307877,815,1519,Navarra
42.99118160,-2.5543023,815,6342,País Vasco
42.28146420,-2.4828050,815,911,La Rioja
35.89442195,-5.3558174,815,146,Ceuta
35.29291145,-2.9507202,815,154,Melilla
37.33999640,-4.5811614,816,13240,Andalucía
41.37872910,-0.7639373,816,4627,Aragón
43.31338680,-5.9419200,816,2603,Asturias
39.61343200,2.8829185,816,1373,Baleares
28.29357850,-16.6214471,816,1633,Canarias
43.15956640,-4.0878382,816,789,Cantabria
41.80371720,-4.7471726,816,8318,Castilla y León
39.41779020,-2.6232332,816,7112,Castilla La Mancha
41.85230940,1.5745043,816,18817,Cataluña
39.68195910,-0.7654406,816,9131,C. Valenciana
39.17484260,-6.1529891,816,2258,Extremadura
42.61946000,-7.8631120,816,3198,Galicia
40.41670470,-3.7035825,816,18660,Madrid
37.99237950,-1.1305431,816,2217,Murcia
42.61254875,-1.8307877,816,1519,Navarra
42.99118160,-2.5543023,816,6349,País Vasco
42.28146420,-2.4828050,816,912,La Rioja
35.89442195,-5.3558174,816,146,Ceuta
35.29291145,-2.9507202,816,154,Melilla
37.33999640,-4.5811614,817,13245,Andalucía
41.37872910,-0.7639373,817,4627,Aragón
43.31338680,-5.9419200,817,2604,Asturias
39.61343200,2.8829185,817,1373,Baleares
28.29357850,-16.6214471,817,1639,Canarias
43.15956640,-4.0878382,817,789,Cantabria
41.80371720,-4.7471726,817,8320,Castilla y León
39.41779020,-2.6232332,817,7116,Castilla La Mancha
41.85230940,1.5745043,817,18820,Cataluña
39.68195910,-0.7654406,817,9133,C. Valenciana
39.17484260,-6.1529891,817,2258,Extremadura
42.61946000,-7.8631120,817,3201,Galicia
40.41670470,-3.7035825,817,18660,Madrid
37.99237950,-1.1305431,817,2217,Murcia
42.61254875,-1.8307877,817,1519,Navarra
42.99118160,-2.5543023,817,6355,País Vasco
42.28146420,-2.4828050,817,912,La Rioja
35.89442195,-5.3558174,817,146,Ceuta
35.29291145,-2.9507202,817,154,Melilla
37.33999640,-4.5811614,818,13249,Andalucía
41.37872910,-0.7639373,818,4630,Aragón
43.31338680,-5.9419200,818,2604,Asturias
39.61343200,2.8829185,818,1376,Baleares
28.29357850,-16.6214471,818,1641,Canarias
43.15956640,-4.0878382,818,790,Cantabria
41.80371720,-4.7471726,818,8324,Castilla y León
39.41779020,-2.6232332,818,7117,Castilla La Mancha
41.85230940,1.5745043,818,18828,Cataluña
39.68195910,-0.7654406,818,9140,C. Valenciana
39.17484260,-6.1529891,818,2261,Extremadura
42.61946000,-7.8631120,818,3202,Galicia
40.41670470,-3.7035825,818,18663,Madrid
37.99237950,-1.1305431,818,2217,Murcia
42.61254875,-1.8307877,818,1520,Navarra
42.99118160,-2.5543023,818,6359,País Vasco
42.28146420,-2.4828050,818,913,La Rioja
35.89442195,-5.3558174,818,146,Ceuta
35.29291145,-2.9507202,818,154,Melilla
37.33999640,-4.5811614,819,13258,Andalucía
41.37872910,-0.7639373,819,4633,Aragón
43.31338680,-5.9419200,819,2608,Asturias
39.61343200,2.8829185,819,1377,Baleares
28.29357850,-16.6214471,819,1644,Canarias
43.15956640,-4.0878382,819,790,Cantabria
41.80371720,-4.7471726,819,8327,Castilla y León
39.41779020,-2.6232332,819,7120,Castilla La Mancha
41.85230940,1.5745043,819,18834,Cataluña
39.68195910,-0.7654406,819,9144,C. Valenciana
39.17484260,-6.1529891,819,2263,Extremadura
42.61946000,-7.8631120,819,3204,Galicia
40.41670470,-3.7035825,819,18665,Madrid
37.99237950,-1.1305431,819,2218,Murcia
42.61254875,-1.8307877,819,1522,Navarra
42.99118160,-2.5543023,819,6364,País Vasco
42.28146420,-2.4828050,819,913,La Rioja
35.89442195,-5.3558174,819,146,Ceuta
35.29291145,-2.9507202,819,154,Melilla
37.33999640,-4.5811614,820,13265,Andalucía
41.37872910,-0.7639373,820,4635,Aragón
43.31338680,-5.9419200,820,2609,Asturias
39.61343200,2.8829185,820,1378,Baleares
28.29357850,-16.6214471,820,1646,Canarias
43.15956640,-4.0878382,820,791,Cantabria
41.80371720,-4.7471726,820,8329,Castilla y León
39.41779020,-2.6232332,820,7122,Castilla La Mancha
41.85230940,1.5745043,820,18840,Cataluña
39.68195910,-0.7654406,820,9149,C. Valenciana
39.17484260,-6.1529891,820,2264,Extremadura
42.61946000,-7.8631120,820,3207,Galicia
40.41670470,-3.7035825,820,18665,Madrid
37.99237950,-1.1305431,820,2219,Murcia
42.61254875,-1.8307877,820,1523,Navarra
42.99118160,-2.5543023,820,6367,País Vasco
42.28146420,-2.4828050,820,913,La Rioja
35.89442195,-5.3558174,820,146,Ceuta
35.29291145,-2.9507202,820,154,Melilla
37.33999640,-4.5811614,821,13278,Andalucía
41.37872910,-0.7639373,821,4638,Aragón
43.31338680,-5.9419200,821,2612,Asturias
39.61343200,2.8829185,821,1378,Baleares
28.29357850,-16.6214471,821,1647,Canarias
43.15956640,-4.0878382,821,791,Cantabria
41.80371720,-4.7471726,821,8332,Castilla y León
39.41779020,-2.6232332,821,7123,Castilla La Mancha
41.85230940,1.5745043,821,18841,Cataluña
39.68195910,-0.7654406,821,9152,C. Valenciana
39.17484260,-6.1529891,821,2267,Extremadura
42.61946000,-7.8631120,821,3212,Galicia
40.41670470,-3.7035825,821,18665,Madrid
37.99237950,-1.1305431,821,2219,Murcia
42.61254875,-1.8307877,821,1523,Navarra
42.99118160,-2.5543023,821,6370,País Vasco
42.28146420,-2.4828050,821,913,La Rioja
35.89442195,-5.3558174,821,146,Ceuta
35.29291145,-2.9507202,821,154,Melilla
37.33999640,-4.5811614,822,13283,Andalucía
41.37872910,-0.7639373,822,4641,Aragón
43.31338680,-5.9419200,822,2612,Asturias
39.61343200,2.8829185,822,1379,Baleares
28.29357850,-16.6214471,822,1648,Canarias
43.15956640,-4.0878382,822,792,Cantabria
41.80371720,-4.7471726,822,8338,Castilla y León
39.41779020,-2.6232332,822,7127,Castilla La Mancha
41.85230940,1.5745043,822,18842,Cataluña
39.68195910,-0.7654406,822,9153,C. Valenciana
39.17484260,-6.1529891,822,2267,Extremadura
42.61946000,-7.8631120,822,3217,Galicia
40.41670470,-3.7035825,822,18665,Madrid
37.99237950,-1.1305431,822,2220,Murcia
42.61254875,-1.8307877,822,1525,Navarra
42.99118160,-2.5543023,822,6376,País Vasco
42.28146420,-2.4828050,822,913,La Rioja
35.89442195,-5.3558174,822,146,Ceuta
35.29291145,-2.9507202,822,154,Melilla
37.33999640,-4.5811614,823,13292,Andalucía
41.37872910,-0.7639373,823,4642,Aragón
43.31338680,-5.9419200,823,2615,Asturias
39.61343200,2.8829185,823,1381,Baleares
28.29357850,-16.6214471,823,1649,Canarias
43.15956640,-4.0878382,823,792,Cantabria
41.80371720,-4.7471726,823,8339,Castilla y León
39.41779020,-2.6232332,823,7128,Castilla La Mancha
41.85230940,1.5745043,823,18845,Cataluña
39.68195910,-0.7654406,823,9154,C. Valenciana
39.17484260,-6.1529891,823,2270,Extremadura
42.61946000,-7.8631120,823,3220,Galicia
40.41670470,-3.7035825,823,18667,Madrid
37.99237950,-1.1305431,823,2221,Murcia
42.61254875,-1.8307877,823,1526,Navarra
42.99118160,-2.5543023,823,6379,País Vasco
42.28146420,-2.4828050,823,914,La Rioja
35.89442195,-5.3558174,823,146,Ceuta
35.29291145,-2.9507202,823,154,Melilla
37.33999640,-4.5811614,824,13297,Andalucía
41.37872910,-0.7639373,824,4643,Aragón
43.31338680,-5.9419200,824,2619,Asturias
39.61343200,2.8829185,824,1382,Baleares
28.29357850,-16.6214471,824,1654,Canarias
43.15956640,-4.0878382,824,792,Cantabria
41.80371720,-4.7471726,824,8344,Castilla y León
39.41779020,-2.6232332,824,7129,Castilla La Mancha
41.85230940,1.5745043,824,18848,Cataluña
39.68195910,-0.7654406,824,9157,C. Valenciana
39.17484260,-6.1529891,824,2271,Extremadura
42.61946000,-7.8631120,824,3221,Galicia
40.41670470,-3.7035825,824,18668,Madrid
37.99237950,-1.1305431,824,2222,Murcia
42.61254875,-1.8307877,824,1527,Navarra
42.99118160,-2.5543023,824,6383,País Vasco
42.28146420,-2.4828050,824,914,La Rioja
35.89442195,-5.3558174,824,146,Ceuta
35.29291145,-2.9507202,824,154,Melilla
37.33999640,-4.5811614,825,13304,Andalucía
41.37872910,-0.7639373,825,4644,Aragón
43.31338680,-5.9419200,825,2625,Asturias
39.61343200,2.8829185,825,1382,Baleares
28.29357850,-16.6214471,825,1658,Canarias
43.15956640,-4.0878382,825,792,Cantabria
41.80371720,-4.7471726,825,8350,Castilla y León
39.41779020,-2.6232332,825,7131,Castilla La Mancha
41.85230940,1.5745043,825,18852,Cataluña
39.68195910,-0.7654406,825,9161,C. Valenciana
39.17484260,-6.1529891,825,2273,Extremadura
42.61946000,-7.8631120,825,3226,Galicia
40.41670470,-3.7035825,825,18668,Madrid
37.99237950,-1.1305431,825,2223,Murcia
42.61254875,-1.8307877,825,1527,Navarra
42.99118160,-2.5543023,825,6389,País Vasco
42.28146420,-2.4828050,825,915,La Rioja
35.89442195,-5.3558174,825,146,Ceuta
35.29291145,-2.9507202,825,154,Melilla
37.33999640,-4.5811614,826,13310,Andalucía
41.37872910,-0.7639373,826,4647,Aragón
43.31338680,-5.9419200,826,2627,Asturias
39.61343200,2.8829185,826,1382,Baleares
28.29357850,-16.6214471,826,1661,Canarias
43.15956640,-4.0878382,826,792,Cantabria
41.80371720,-4.7471726,826,8352,Castilla y León
39.41779020,-2.6232332,826,7133,Castilla La Mancha
41.85230940,1.5745043,826,18857,Cataluña
39.68195910,-0.7654406,826,9168,C. Valenciana
39.17484260,-6.1529891,826,2274,Extremadura
42.61946000,-7.8631120,826,3230,Galicia
40.41670470,-3.7035825,826,18673,Madrid
37.99237950,-1.1305431,826,2223,Murcia
42.61254875,-1.8307877,826,1527,Navarra
42.99118160,-2.5543023,826,6391,País Vasco
42.28146420,-2.4828050,826,915,La Rioja
35.89442195,-5.3558174,826,146,Ceuta
35.29291145,-2.9507202,826,154,Melilla
37.33999640,-4.5811614,827,13319,Andalucía
41.37872910,-0.7639373,827,4648,Aragón
43.31338680,-5.9419200,827,2630,Asturias
39.61343200,2.8829185,827,1382,Baleares
28.29357850,-16.6214471,827,1662,Canarias
43.15956640,-4.0878382,827,792,Cantabria
41.80371720,-4.7471726,827,8354,Castilla y León
39.41779020,-2.6232332,827,7135,Castilla La Mancha
41.85230940,1.5745043,827,18870,Cataluña
39.68195910,-0.7654406,827,9169,C. Valenciana
39.17484260,-6.1529891,827,2275,Extremadura
42.61946000,-7.8631120,827,3235,Galicia
40.41670470,-3.7035825,827,18674,Madrid
37.99237950,-1.1305431,827,2225,Murcia
42.61254875,-1.8307877,827,1529,Navarra
42.99118160,-2.5543023,827,6400,País Vasco
42.28146420,-2.4828050,827,916,La Rioja
35.89442195,-5.3558174,827,146,Ceuta
35.29291145,-2.9507202,827,154,Melilla
37.33999640,-4.5811614,828,13324,Andalucía
41.37872910,-0.7639373,828,4650,Aragón
43.31338680,-5.9419200,828,2632,Asturias
39.61343200,2.8829185,828,1382,Baleares
28.29357850,-16.6214471,828,1662,Canarias
43.15956640,-4.0878382,828,793,Cantabria
41.80371720,-4.7471726,828,8355,Castilla y León
39.41779020,-2.6232332,828,7138,Castilla La Mancha
41.85230940,1.5745043,828,18874,Cataluña
39.68195910,-0.7654406,828,9171,C. Valenciana
39.17484260,-6.1529891,828,2276,Extremadura
42.61946000,-7.8631120,828,3243,Galicia
40.41670470,-3.7035825,828,18676,Madrid
37.99237950,-1.1305431,828,2225,Murcia
42.61254875,-1.8307877,828,1529,Navarra
42.99118160,-2.5543023,828,6404,País Vasco
42.28146420,-2.4828050,828,916,La Rioja
35.89442195,-5.3558174,828,146,Ceuta
35.29291145,-2.9507202,828,154,Melilla
37.33999640,-4.5811614,829,13329,Andalucía
41.37872910,-0.7639373,829,4651,Aragón
43.31338680,-5.9419200,829,2634,Asturias
39.61343200,2.8829185,829,1382,Baleares
28.29357850,-16.6214471,829,1667,Canarias
43.15956640,-4.0878382,829,793,Cantabria
41.80371720,-4.7471726,829,8360,Castilla y León
39.41779020,-2.6232332,829,7139,Castilla La Mancha
41.85230940,1.5745043,829,18878,Cataluña
39.68195910,-0.7654406,829,9172,C. Valenciana
39.17484260,-6.1529891,829,2277,Extremadura
42.61946000,-7.8631120,829,3246,Galicia
40.41670470,-3.7035825,829,18679,Madrid
37.99237950,-1.1305431,829,2227,Murcia
42.61254875,-1.8307877,829,1529,Navarra
42.99118160,-2.5543023,829,6413,País Vasco
42.28146420,-2.4828050,829,916,La Rioja
35.89442195,-5.3558174,829,146,Ceuta
35.29291145,-2.9507202,829,154,Melilla
37.33999640,-4.5811614,830,13337,Andalucía
41.37872910,-0.7639373,830,4655,Aragón
43.31338680,-5.9419200,830,2637,Asturias
39.61343200,2.8829185,830,1383,Baleares
28.29357850,-16.6214471,830,1669,Canarias
43.15956640,-4.0878382,830,794,Cantabria
41.80371720,-4.7471726,830,8363,Castilla y León
39.41779020,-2.6232332,830,7141,Castilla La Mancha
41.85230940,1.5745043,830,18883,Cataluña
39.68195910,-0.7654406,830,9173,C. Valenciana
39.17484260,-6.1529891,830,2278,Extremadura
42.61946000,-7.8631120,830,3253,Galicia
40.41670470,-3.7035825,830,18679,Madrid
37.99237950,-1.1305431,830,2227,Murcia
42.61254875,-1.8307877,830,1531,Navarra
42.99118160,-2.5543023,830,6420,País Vasco
42.28146420,-2.4828050,830,916,La Rioja
35.89442195,-5.3558174,830,146,Ceuta
35.29291145,-2.9507202,830,154,Melilla
37.33999640,-4.5811614,831,13342,Andalucía
41.37872910,-0.7639373,831,4657,Aragón
43.31338680,-5.9419200,831,2637,Asturias
39.61343200,2.8829185,831,1383,Baleares
28.29357850,-16.6214471,831,1673,Canarias
43.15956640,-4.0878382,831,794,Cantabria
41.80371720,-4.7471726,831,8365,Castilla y León
39.41779020,-2.6232332,831,7143,Castilla La Mancha
41.85230940,1.5745043,831,18885,Cataluña
39.68195910,-0.7654406,831,9178,C. Valenciana
39.17484260,-6.1529891,831,2282,Extremadura
42.61946000,-7.8631120,831,3256,Galicia
40.41670470,-3.7035825,831,18681,Madrid
37.99237950,-1.1305431,831,2228,Murcia
42.61254875,-1.8307877,831,1531,Navarra
42.99118160,-2.5543023,831,6426,País Vasco
42.28146420,-2.4828050,831,916,La Rioja
35.89442195,-5.3558174,831,146,Ceuta
35.29291145,-2.9507202,831,154,Melilla
37.33999640,-4.5811614,832,13348,Andalucía
41.37872910,-0.7639373,832,4657,Aragón
43.31338680,-5.9419200,832,2643,Asturias
39.61343200,2.8829185,832,1384,Baleares
28.29357850,-16.6214471,832,1675,Canarias
43.15956640,-4.0878382,832,796,Cantabria
41.80371720,-4.7471726,832,8367,Castilla y León
39.41779020,-2.6232332,832,7145,Castilla La Mancha
41.85230940,1.5745043,832,18893,Cataluña
39.68195910,-0.7654406,832,9185,C. Valenciana
39.17484260,-6.1529891,832,2283,Extremadura
42.61946000,-7.8631120,832,3265,Galicia
40.41670470,-3.7035825,832,18682,Madrid
37.99237950,-1.1305431,832,2231,Murcia
42.61254875,-1.8307877,832,1532,Navarra
42.99118160,-2.5543023,832,6436,País Vasco
42.28146420,-2.4828050,832,916,La Rioja
35.89442195,-5.3558174,832,146,Ceuta
35.29291145,-2.9507202,832,154,Melilla
37.33999640,-4.5811614,833,13354,Andalucía
41.37872910,-0.7639373,833,4658,Aragón
43.31338680,-5.9419200,833,2650,Asturias
39.61343200,2.8829185,833,1385,Baleares
28.29357850,-16.6214471,833,1678,Canarias
43.15956640,-4.0878382,833,796,Cantabria
41.80371720,-4.7471726,833,8371,Castilla y León
39.41779020,-2.6232332,833,7145,Castilla La Mancha
41.85230940,1.5745043,833,18901,Cataluña
39.68195910,-0.7654406,833,9187,C. Valenciana
39.17484260,-6.1529891,833,2283,Extremadura
42.61946000,-7.8631120,833,3267,Galicia
40.41670470,-3.7035825,833,18685,Madrid
37.99237950,-1.1305431,833,2233,Murcia
42.61254875,-1.8307877,833,1533,Navarra
42.99118160,-2.5543023,833,6438,País Vasco
42.28146420,-2.4828050,833,917,La Rioja
35.89442195,-5.3558174,833,146,Ceuta
35.29291145,-2.9507202,833,154,Melilla
37.33999640,-4.5811614,834,13357,Andalucía
41.37872910,-0.7639373,834,4658,Aragón
43.31338680,-5.9419200,834,2651,Asturias
39.61343200,2.8829185,834,1385,Baleares
28.29357850,-16.6214471,834,1678,Canarias
43.15956640,-4.0878382,834,797,Cantabria
41.80371720,-4.7471726,834,8373,Castilla y León
39.41779020,-2.6232332,834,7146,Castilla La Mancha
41.85230940,1.5745043,834,18910,Cataluña
39.68195910,-0.7654406,834,9193,C. Valenciana
39.17484260,-6.1529891,834,2285,Extremadura
42.61946000,-7.8631120,834,3269,Galicia
40.41670470,-3.7035825,834,18692,Madrid
37.99237950,-1.1305431,834,2234,Murcia
42.61254875,-1.8307877,834,1533,Navarra
42.99118160,-2.5543023,834,6444,País Vasco
42.28146420,-2.4828050,834,917,La Rioja
35.89442195,-5.3558174,834,146,Ceuta
35.29291145,-2.9507202,834,154,Melilla
37.33999640,-4.5811614,835,13360,Andalucía
41.37872910,-0.7639373,835,4659,Aragón
43.31338680,-5.9419200,835,2656,Asturias
39.61343200,2.8829185,835,1385,Baleares
28.29357850,-16.6214471,835,1681,Canarias
43.15956640,-4.0878382,835,797,Cantabria
41.80371720,-4.7471726,835,8378,Castilla y León
39.41779020,-2.6232332,835,7149,Castilla La Mancha
41.85230940,1.5745043,835,18916,Cataluña
39.68195910,-0.7654406,835,9194,C. Valenciana
39.17484260,-6.1529891,835,2285,Extremadura
42.61946000,-7.8631120,835,3277,Galicia
40.41670470,-3.7035825,835,18694,Madrid
37.99237950,-1.1305431,835,2234,Murcia
42.61254875,-1.8307877,835,1533,Navarra
42.99118160,-2.5543023,835,6452,País Vasco
42.28146420,-2.4828050,835,917,La Rioja
35.89442195,-5.3558174,835,146,Ceuta
35.29291145,-2.9507202,835,154,Melilla
37.33999640,-4.5811614,836,13373,Andalucía
41.37872910,-0.7639373,836,4663,Aragón
43.31338680,-5.9419200,836,2662,Asturias
39.61343200,2.8829185,836,1385,Baleares
28.29357850,-16.6214471,836,1684,Canarias
43.15956640,-4.0878382,836,799,Cantabria
41.80371720,-4.7471726,836,8381,Castilla y León
39.41779020,-2.6232332,836,7152,Castilla La Mancha
41.85230940,1.5745043,836,18920,Cataluña
39.68195910,-0.7654406,836,9194,C. Valenciana
39.17484260,-6.1529891,836,2285,Extremadura
42.61946000,-7.8631120,836,3288,Galicia
40.41670470,-3.7035825,836,18695,Madrid
37.99237950,-1.1305431,836,2238,Murcia
42.61254875,-1.8307877,836,1535,Navarra
42.99118160,-2.5543023,836,6460,País Vasco
42.28146420,-2.4828050,836,918,La Rioja
35.89442195,-5.3558174,836,146,Ceuta
35.29291145,-2.9507202,836,154,Melilla
37.33999640,-4.5811614,837,13378,Andalucía
41.37872910,-0.7639373,837,4665,Aragón
43.31338680,-5.9419200,837,2666,Asturias
39.61343200,2.8829185,837,1385,Baleares
28.29357850,-16.6214471,837,1685,Canarias
43.15956640,-4.0878382,837,800,Cantabria
41.80371720,-4.7471726,837,8387,Castilla y León
39.41779020,-2.6232332,837,7154,Castilla La Mancha
41.85230940,1.5745043,837,18925,Cataluña
39.68195910,-0.7654406,837,9197,C. Valenciana
39.17484260,-6.1529891,837,2286,Extremadura
42.61946000,-7.8631120,837,3293,Galicia
40.41670470,-3.7035825,837,18697,Madrid
37.99237950,-1.1305431,837,2239,Murcia
42.61254875,-1.8307877,837,1535,Navarra
42.99118160,-2.5543023,837,6471,País Vasco
42.28146420,-2.4828050,837,918,La Rioja
35.89442195,-5.3558174,837,147,Ceuta
35.29291145,-2.9507202,837,154,Melilla
37.33999640,-4.5811614,838,13385,Andalucía
41.37872910,-0.7639373,838,4667,Aragón
43.31338680,-5.9419200,838,2670,Asturias
39.61343200,2.8829185,838,1386,Baleares
28.29357850,-16.6214471,838,1686,Canarias
43.15956640,-4.0878382,838,802,Cantabria
41.80371720,-4.7471726,838,8391,Castilla y León
39.41779020,-2.6232332,838,7155,Castilla La Mancha
41.85230940,1.5745043,838,18931,Cataluña
39.68195910,-0.7654406,838,9202,C. Valenciana
39.17484260,-6.1529891,838,2288,Extremadura
42.61946000,-7.8631120,838,3297,Galicia
40.41670470,-3.7035825,838,18697,Madrid
37.99237950,-1.1305431,838,2242,Murcia
42.61254875,-1.8307877,838,1535,Navarra
42.99118160,-2.5543023,838,6473,País Vasco
42.28146420,-2.4828050,838,918,La Rioja
35.89442195,-5.3558174,838,147,Ceuta
35.29291145,-2.9507202,838,154,Melilla
37.33999640,-4.5811614,839,13395,Andalucía
41.37872910,-0.7639373,839,4668,Aragón
43.31338680,-5.9419200,839,2672,Asturias
39.61343200,2.8829185,839,1386,Baleares
28.29357850,-16.6214471,839,1687,Canarias
43.15956640,-4.0878382,839,802,Cantabria
41.80371720,-4.7471726,839,8395,Castilla y León
39.41779020,-2.6232332,839,7156,Castilla La Mancha
41.85230940,1.5745043,839,18937,Cataluña
39.68195910,-0.7654406,839,9207,C. Valenciana
39.17484260,-6.1529891,839,2289,Extremadura
42.61946000,-7.8631120,839,3304,Galicia
40.41670470,-3.7035825,839,18700,Madrid
37.99237950,-1.1305431,839,2245,Murcia
42.61254875,-1.8307877,839,1537,Navarra
42.99118160,-2.5543023,839,6477,País Vasco
42.28146420,-2.4828050,839,918,La Rioja
35.89442195,-5.3558174,839,149,Ceuta
35.29291145,-2.9507202,839,154,Melilla
37.33999640,-4.5811614,840,13406,Andalucía
41.37872910,-0.7639373,840,4670,Aragón
43.31338680,-5.9419200,840,2676,Asturias
39.61343200,2.8829185,840,1386,Baleares
28.29357850,-16.6214471,840,1688,Canarias
43.15956640,-4.0878382,840,803,Cantabria
41.80371720,-4.7471726,840,8401,Castilla y León
39.41779020,-2.6232332,840,7158,Castilla La Mancha
41.85230940,1.5745043,840,18943,Cataluña
39.68195910,-0.7654406,840,9210,C. Valenciana
39.17484260,-6.1529891,840,2291,Extremadura
42.61946000,-7.8631120,840,3306,Galicia
40.41670470,-3.7035825,840,18700,Madrid
37.99237950,-1.1305431,840,2246,Murcia
42.61254875,-1.8307877,840,1538,Navarra
42.99118160,-2.5543023,840,6479,País Vasco
42.28146420,-2.4828050,840,918,La Rioja
35.89442195,-5.3558174,840,149,Ceuta
35.29291145,-2.9507202,840,154,Melilla
37.33999640,-4.5811614,841,13415,Andalucía
41.37872910,-0.7639373,841,4671,Aragón
43.31338680,-5.9419200,841,2682,Asturias
39.61343200,2.8829185,841,1387,Baleares
28.29357850,-16.6214471,841,1688,Canarias
43.15956640,-4.0878382,841,804,Cantabria
41.80371720,-4.7471726,841,8407,Castilla y León
39.41779020,-2.6232332,841,7159,Castilla La Mancha
41.85230940,1.5745043,841,18948,Cataluña
39.68195910,-0.7654406,841,9212,C. Valenciana
39.17484260,-6.1529891,841,2294,Extremadura
42.61946000,-7.8631120,841,3308,Galicia
40.41670470,-3.7035825,841,18703,Madrid
37.99237950,-1.1305431,841,2248,Murcia
42.61254875,-1.8307877,841,1540,Navarra
42.99118160,-2.5543023,841,6488,País Vasco
42.28146420,-2.4828050,841,918,La Rioja
35.89442195,-5.3558174,841,149,Ceuta
35.29291145,-2.9507202,841,154,Melilla
37.33999640,-4.5811614,842,13427,Andalucía
41.37872910,-0.7639373,842,4674,Aragón
43.31338680,-5.9419200,842,2686,Asturias
39.61343200,2.8829185,842,1390,Baleares
28.29357850,-16.6214471,842,1692,Canarias
43.15956640,-4.0878382,842,807,Cantabria
41.80371720,-4.7471726,842,8411,Castilla y León
39.41779020,-2.6232332,842,7162,Castilla La Mancha
41.85230940,1.5745043,842,18952,Cataluña
39.68195910,-0.7654406,842,9219,C. Valenciana
39.17484260,-6.1529891,842,2297,Extremadura
42.61946000,-7.8631120,842,3311,Galicia
40.41670470,-3.7035825,842,18705,Madrid
37.99237950,-1.1305431,842,2249,Murcia
42.61254875,-1.8307877,842,1541,Navarra
42.99118160,-2.5543023,842,6494,País Vasco
42.28146420,-2.4828050,842,918,La Rioja
35.89442195,-5.3558174,842,149,Ceuta
35.29291145,-2.9507202,842,154,Melilla
37.33999640,-4.5811614,843,13436,Andalucía
41.37872910,-0.7639373,843,4679,Aragón
43.31338680,-5.9419200,843,2689,Asturias
39.61343200,2.8829185,843,1390,Baleares
28.29357850,-16.6214471,843,1694,Canarias
43.15956640,-4.0878382,843,808,Cantabria
41.80371720,-4.7471726,843,8414,Castilla y León
39.41779020,-2.6232332,843,7163,Castilla La Mancha
41.85230940,1.5745043,843,18956,Cataluña
39.68195910,-0.7654406,843,9222,C. Valenciana
39.17484260,-6.1529891,843,2299,Extremadura
42.61946000,-7.8631120,843,3316,Galicia
40.41670470,-3.7035825,843,18707,Madrid
37.99237950,-1.1305431,843,2253,Murcia
42.61254875,-1.8307877,843,1542,Navarra
42.99118160,-2.5543023,843,6501,País Vasco
42.28146420,-2.4828050,843,921,La Rioja
35.89442195,-5.3558174,843,149,Ceuta
35.29291145,-2.9507202,843,154,Melilla
37.33999640,-4.5811614,844,13439,Andalucía
41.37872910,-0.7639373,844,4682,Aragón
43.31338680,-5.9419200,844,2693,Asturias
39.61343200,2.8829185,844,1390,Baleares
28.29357850,-16.6214471,844,1697,Canarias
43.15956640,-4.0878382,844,808,Cantabria
41.80371720,-4.7471726,844,8418,Castilla y León
39.41779020,-2.6232332,844,7165,Castilla La Mancha
41.85230940,1.5745043,844,18965,Cataluña
39.68195910,-0.7654406,844,9230,C. Valenciana
39.17484260,-6.1529891,844,2301,Extremadura
42.61946000,-7.8631120,844,3320,Galicia
40.41670470,-3.7035825,844,18710,Madrid
37.99237950,-1.1305431,844,2253,Murcia
42.61254875,-1.8307877,844,1543,Navarra
42.99118160,-2.5543023,844,6507,País Vasco
42.28146420,-2.4828050,844,921,La Rioja
35.89442195,-5.3558174,844,149,Ceuta
35.29291145,-2.9507202,844,154,Melilla
37.33999640,-4.5811614,845,13444,Andalucía
41.37872910,-0.7639373,845,4683,Aragón
43.31338680,-5.9419200,845,2700,Asturias
39.61343200,2.8829185,845,1391,Baleares
28.29357850,-16.6214471,845,1701,Canarias
43.15956640,-4.0878382,845,809,Cantabria
41.80371720,-4.7471726,845,8422,Castilla y León
