Latitude,Longitude,Casos,Fecha,CCAA
39.6819591,-0.7654406,509171,625,C. Valenciana
39.1748426,-6.1529891,101118,625,Extremadura
42.61946,-7.863112,185870,625,Galicia
40.4167047,-3.7035825,902153,625,Madrid
37.9923795,-1.1305431,140226,625,Murcia
42.61254875,-1.830787673,82862,625,Navarra
42.9911816,-2.5543023,259544,625,País Vasco
42.2814642,-2.482804975,39702,625,La Rioja
35.89442195,-5.355817352,7499,625,Ceuta
35.29291145,-2.950720236,10899,625,Melilla
37.3399964,-4.5811614,794653,626,Andalucía
41.3787291,-0.7639373,152112,626,Aragón
43.3133868,-5.94192,71069,626,Asturias
39.613432,2.882918453,98971,626,Baleares
28.2935785,-16.62144712,93695,626,Canarias
43.1595664,-4.0878382,45766,626,Cantabria
41.8037172,-4.7471726,286635,626,Castilla y León
39.4177902,-2.6232332,239393,626,Castilla La Mancha
41.8523094,1.5745043,909019,626,Cataluña
39.6819591,-0.7654406,509323,626,C. Valenciana
39.1748426,-6.1529891,101153,626,Extremadura
42.61946,-7.863112,185965,626,Galicia
40.4167047,-3.7035825,902281,626,Madrid
37.9923795,-1.1305431,140324,626,Murcia
42.61254875,-1.830787673,82888,626,Navarra
42.9911816,-2.5543023,259644,626,País Vasco
42.2814642,-2.482804975,39716,626,La Rioja
35.89442195,-5.355817352,7505,626,Ceuta
35.29291145,-2.950720236,10902,626,Melilla
37.3399964,-4.5811614,794782,627,Andalucía
41.3787291,-0.7639373,152161,627,Aragón
43.3133868,-5.94192,71074,627,Asturias
39.613432,2.882918453,99031,627,Baleares
28.2935785,-16.62144712,93758,627,Canarias
43.1595664,-4.0878382,45802,627,Cantabria
41.8037172,-4.7471726,286664,627,Castilla y León
39.4177902,-2.6232332,239431,627,Castilla La Mancha
41.8523094,1.5745043,909145,627,Cataluña
39.6819591,-0.7654406,509397,627,C. Valenciana
39.1748426,-6.1529891,101178,627,Extremadura
42.61946,-7.863112,186009,627,Galicia
40.4167047,-3.7035825,902388,627,Madrid
37.9923795,-1.1305431,140342,627,Murcia
42.61254875,-1.830787673,82896,627,Navarra
42.9911816,-2.5543023,259710,627,País Vasco
42.2814642,-2.482804975,39721,627,La Rioja
35.89442195,-5.355817352,7509,627,Ceuta
35.29291145,-2.950720236,10915,627,Melilla
37.3399964,-4.5811614,795142,628,Andalucía
41.3787291,-0.7639373,152255,628,Aragón
43.3133868,-5.94192,71086,628,Asturias
39.613432,2.882918453,99117,628,Baleares
28.2935785,-16.62144712,93848,628,Canarias
43.1595664,-4.0878382,45839,628,Cantabria
41.8037172,-4.7471726,286749,628,Castilla y León
39.4177902,-2.6232332,239559,628,Castilla La Mancha
41.8523094,1.5745043,909620,628,Cataluña
39.6819591,-0.7654406,509624,628,C. Valenciana
39.1748426,-6.1529891,101218,628,Extremadura
42.61946,-7.863112,186070,628,Galicia
40.4167047,-3.7035825,902825,628,Madrid
37.9923795,-1.1305431,140449,628,Murcia
42.61254875,-1.830787673,82920,628,Navarra
42.9911816,-2.5543023,259819,628,País Vasco
42.2814642,-2.482804975,39728,628,La Rioja
35.89442195,-5.355817352,7517,628,Ceuta
35.29291145,-2.950720236,10923,628,Melilla
37.3399964,-4.5811614,795605,629,Andalucía
41.3787291,-0.7639373,152389,629,Aragón
43.3133868,-5.94192,71096,629,Asturias
39.613432,2.882918453,99193,629,Baleares
28.2935785,-16.62144712,93948,629,Canarias
43.1595664,-4.0878382,45880,629,Cantabria
41.8037172,-4.7471726,286842,629,Castilla y León
39.4177902,-2.6232332,239681,629,Castilla La Mancha
41.8523094,1.5745043,910181,629,Cataluña
39.6819591,-0.7654406,509854,629,C. Valenciana
39.1748426,-6.1529891,101269,629,Extremadura
42.61946,-7.863112,186160,629,Galicia
40.4167047,-3.7035825,903278,629,Madrid
37.9923795,-1.1305431,140568,629,Murcia
42.61254875,-1.830787673,82946,629,Navarra
42.9911816,-2.5543023,259941,629,País Vasco
42.2814642,-2.482804975,39737,629,La Rioja
35.89442195,-5.355817352,7529,629,Ceuta
35.29291145,-2.950720236,10933,629,Melilla
37.3399964,-4.5811614,796013,630,Andalucía
41.3787291,-0.7639373,152470,630,Aragón
43.3133868,-5.94192,71107,630,Asturias
39.613432,2.882918453,99282,630,Baleares
28.2935785,-16.62144712,94022,630,Canarias
43.1595664,-4.0878382,45924,630,Cantabria
41.8037172,-4.7471726,286913,630,Castilla y León
39.4177902,-2.6232332,239801,630,Castilla La Mancha
41.8523094,1.5745043,910758,630,Cataluña
39.6819591,-0.7654406,510072,630,C. Valenciana
39.1748426,-6.1529891,101323,630,Extremadura
42.61946,-7.863112,186216,630,Galicia
40.4167047,-3.7035825,903704,630,Madrid
37.9923795,-1.1305431,140682,630,Murcia
42.61254875,-1.830787673,82963,630,Navarra
42.9911816,-2.5543023,260052,630,País Vasco
42.2814642,-2.482804975,39755,630,La Rioja
35.89442195,-5.355817352,7535,630,Ceuta
35.29291145,-2.950720236,10941,630,Melilla
37.3399964,-4.5811614,796371,631,Andalucía
41.3787291,-0.7639373,152560,631,Aragón
43.3133868,-5.94192,71123,631,Asturias
39.613432,2.882918453,99352,631,Baleares
28.2935785,-16.62144712,94098,631,Canarias
43.1595664,-4.0878382,45970,631,Cantabria
41.8037172,-4.7471726,286973,631,Castilla y León
39.4177902,-2.6232332,239915,631,Castilla La Mancha
41.8523094,1.5745043,911297,631,Cataluña
39.6819591,-0.7654406,510273,631,C. Valenciana
39.1748426,-6.1529891,101358,631,Extremadura
42.61946,-7.863112,186280,631,Galicia
40.4167047,-3.7035825,904074,631,Madrid
37.9923795,-1.1305431,140780,631,Murcia
42.61254875,-1.830787673,82991,631,Navarra
42.9911816,-2.5543023,260159,631,País Vasco
42.2814642,-2.482804975,39772,631,La Rioja
35.89442195,-5.355817352,7537,631,Ceuta
35.29291145,-2.950720236,10950,631,Melilla
37.3399964,-4.5811614,796778,632,Andalucía
41.3787291,-0.7639373,152649,632,Aragón
43.3133868,-5.94192,71135,632,Asturias
39.613432,2.882918453,99434,632,Baleares
28.2935785,-16.62144712,94202,632,Canarias
43.1595664,-4.0878382,46001,632,Cantabria
41.8037172,-4.7471726,287032,632,Castilla y León
39.4177902,-2.6232332,240056,632,Castilla La Mancha
41.8523094,1.5745043,911822,632,Cataluña
39.6819591,-0.7654406,510472,632,C. Valenciana
39.1748426,-6.1529891,101392,632,Extremadura
42.61946,-7.863112,186331,632,Galicia
40.4167047,-3.7035825,904539,632,Madrid
37.9923795,-1.1305431,140860,632,Murcia
42.61254875,-1.830787673,83009,632,Navarra
42.9911816,-2.5543023,260298,632,País Vasco
42.2814642,-2.482804975,39780,632,La Rioja
35.89442195,-5.355817352,7541,632,Ceuta
35.29291145,-2.950720236,10957,632,Melilla
37.3399964,-4.5811614,796974,633,Andalucía
41.3787291,-0.7639373,152702,633,Aragón
43.3133868,-5.94192,71154,633,Asturias
39.613432,2.882918453,99510,633,Baleares
28.2935785,-16.62144712,94285,633,Canarias
43.1595664,-4.0878382,46024,633,Cantabria
41.8037172,-4.7471726,287073,633,Castilla y León
39.4177902,-2.6232332,240100,633,Castilla La Mancha
41.8523094,1.5745043,912000,633,Cataluña
39.6819591,-0.7654406,510608,633,C. Valenciana
39.1748426,-6.1529891,101418,633,Extremadura
42.61946,-7.863112,186371,633,Galicia
40.4167047,-3.7035825,904643,633,Madrid
37.9923795,-1.1305431,140922,633,Murcia
42.61254875,-1.830787673,83023,633,Navarra
42.9911816,-2.5543023,260396,633,País Vasco
42.2814642,-2.482804975,39787,633,La Rioja
35.89442195,-5.355817352,7551,633,Ceuta
35.29291145,-2.950720236,10963,633,Melilla
37.3399964,-4.5811614,797052,634,Andalucía
41.3787291,-0.7639373,152741,634,Aragón
43.3133868,-5.94192,71168,634,Asturias
39.613432,2.882918453,99557,634,Baleares
28.2935785,-16.62144712,94339,634,Canarias
43.1595664,-4.0878382,46056,634,Cantabria
41.8037172,-4.7471726,287091,634,Castilla y León
39.4177902,-2.6232332,240127,634,Castilla La Mancha
41.8523094,1.5745043,912156,634,Cataluña
39.6819591,-0.7654406,510679,634,C. Valenciana
39.1748426,-6.1529891,101439,634,Extremadura
42.61946,-7.863112,186397,634,Galicia
40.4167047,-3.7035825,904733,634,Madrid
37.9923795,-1.1305431,140957,634,Murcia
42.61254875,-1.830787673,83043,634,Navarra
42.9911816,-2.5543023,260468,634,País Vasco
42.2814642,-2.482804975,39792,634,La Rioja
35.89442195,-5.355817352,7556,634,Ceuta
35.29291145,-2.950720236,10970,634,Melilla
37.3399964,-4.5811614,797324,635,Andalucía
41.3787291,-0.7639373,152823,635,Aragón
43.3133868,-5.94192,71180,635,Asturias
39.613432,2.882918453,99658,635,Baleares
28.2935785,-16.62144712,94449,635,Canarias
43.1595664,-4.0878382,46100,635,Cantabria
41.8037172,-4.7471726,287153,635,Castilla y León
39.4177902,-2.6232332,240213,635,Castilla La Mancha
41.8523094,1.5745043,912936,635,Cataluña
39.6819591,-0.7654406,510887,635,C. Valenciana
39.1748426,-6.1529891,101494,635,Extremadura
42.61946,-7.863112,186439,635,Galicia
40.4167047,-3.7035825,905123,635,Madrid
37.9923795,-1.1305431,141035,635,Murcia
42.61254875,-1.830787673,83070,635,Navarra
42.9911816,-2.5543023,260569,635,País Vasco
42.2814642,-2.482804975,39799,635,La Rioja
35.89442195,-5.355817352,7560,635,Ceuta
35.29291145,-2.950720236,10975,635,Melilla
37.3399964,-4.5811614,797693,636,Andalucía
41.3787291,-0.7639373,152904,636,Aragón
43.3133868,-5.94192,71194,636,Asturias
39.613432,2.882918453,99708,636,Baleares
28.2935785,-16.62144712,94536,636,Canarias
43.1595664,-4.0878382,46149,636,Cantabria
41.8037172,-4.7471726,287259,636,Castilla y León
39.4177902,-2.6232332,240324,636,Castilla La Mancha
41.8523094,1.5745043,913436,636,Cataluña
39.6819591,-0.7654406,511091,636,C. Valenciana
39.1748426,-6.1529891,101548,636,Extremadura
42.61946,-7.863112,186478,636,Galicia
40.4167047,-3.7035825,905480,636,Madrid
37.9923795,-1.1305431,141087,636,Murcia
42.61254875,-1.830787673,83092,636,Navarra
42.9911816,-2.5543023,260657,636,País Vasco
42.2814642,-2.482804975,39809,636,La Rioja
35.89442195,-5.355817352,7564,636,Ceuta
35.29291145,-2.950720236,10995,636,Melilla
37.3399964,-4.5811614,797956,637,Andalucía
41.3787291,-0.7639373,153006,637,Aragón
43.3133868,-5.94192,71209,637,Asturias
39.613432,2.882918453,99774,637,Baleares
28.2935785,-16.62144712,94636,637,Canarias
43.1595664,-4.0878382,46185,637,Cantabria
41.8037172,-4.7471726,287330,637,Castilla y León
39.4177902,-2.6232332,240393,637,Castilla La Mancha
41.8523094,1.5745043,914001,637,Cataluña
39.6819591,-0.7654406,511262,637,C. Valenciana
39.1748426,-6.1529891,101574,637,Extremadura
42.61946,-7.863112,186504,637,Galicia
40.4167047,-3.7035825,905812,637,Madrid
37.9923795,-1.1305431,141149,637,Murcia
42.61254875,-1.830787673,83108,637,Navarra
42.9911816,-2.5543023,260750,637,País Vasco
42.2814642,-2.482804975,39830,637,La Rioja
35.89442195,-5.355817352,7569,637,Ceuta
35.29291145,-2.950720236,11001,637,Melilla
37.3399964,-4.5811614,798198,638,Andalucía
41.3787291,-0.7639373,153107,638,Aragón
43.3133868,-5.94192,71216,638,Asturias
39.613432,2.882918453,99808,638,Baleares
28.2935785,-16.62144712,94701,638,Canarias
43.1595664,-4.0878382,46234,638,Cantabria
41.8037172,-4.7471726,287395,638,Castilla y León
39.4177902,-2.6232332,240478,638,Castilla La Mancha
41.8523094,1.5745043,914400,638,Cataluña
39.6819591,-0.7654406,511435,638,C. Valenciana
39.1748426,-6.1529891,101636,638,Extremadura
42.61946,-7.863112,186563,638,Galicia
40.4167047,-3.7035825,906100,638,Madrid
37.9923795,-1.1305431,141221,638,Murcia
42.61254875,-1.830787673,83138,638,Navarra
42.9911816,-2.5543023,260848,638,País Vasco
42.2814642,-2.482804975,39838,638,La Rioja
35.89442195,-5.355817352,7572,638,Ceuta
35.29291145,-2.950720236,11011,638,Melilla
37.3399964,-4.5811614,798428,639,Andalucía
41.3787291,-0.7639373,153170,639,Aragón
43.3133868,-5.94192,71229,639,Asturias
39.613432,2.882918453,99867,639,Baleares
28.2935785,-16.62144712,94775,639,Canarias
43.1595664,-4.0878382,46259,639,Cantabria
41.8037172,-4.7471726,287444,639,Castilla y León
39.4177902,-2.6232332,240565,639,Castilla La Mancha
41.8523094,1.5745043,914923,639,Cataluña
39.6819591,-0.7654406,511601,639,C. Valenciana
39.1748426,-6.1529891,101695,639,Extremadura
42.61946,-7.863112,186591,639,Galicia
40.4167047,-3.7035825,906427,639,Madrid
37.9923795,-1.1305431,141277,639,Murcia
42.61254875,-1.830787673,83160,639,Navarra
42.9911816,-2.5543023,260915,639,País Vasco
42.2814642,-2.482804975,39849,639,La Rioja
35.89442195,-5.355817352,7575,639,Ceuta
35.29291145,-2.950720236,11014,639,Melilla
37.3399964,-4.5811614,798598,640,Andalucía
41.3787291,-0.7639373,153216,640,Aragón
43.3133868,-5.94192,71232,640,Asturias
39.613432,2.882918453,99901,640,Baleares
28.2935785,-16.62144712,94831,640,Canarias
43.1595664,-4.0878382,46284,640,Cantabria
41.8037172,-4.7471726,287461,640,Castilla y León
39.4177902,-2.6232332,240616,640,Castilla La Mancha
41.8523094,1.5745043,915100,640,Cataluña
39.6819591,-0.7654406,511710,640,C. Valenciana
39.1748426,-6.1529891,101713,640,Extremadura
42.61946,-7.863112,186625,640,Galicia
40.4167047,-3.7035825,906512,640,Madrid
37.9923795,-1.1305431,141315,640,Murcia
42.61254875,-1.830787673,83191,640,Navarra
42.9911816,-2.5543023,260986,640,País Vasco
42.2814642,-2.482804975,39855,640,La Rioja
35.89442195,-5.355817352,7582,640,Ceuta
35.29291145,-2.950720236,11017,640,Melilla
37.3399964,-4.5811614,798687,641,Andalucía
41.3787291,-0.7639373,153238,641,Aragón
43.3133868,-5.94192,71239,641,Asturias
39.613432,2.882918453,99933,641,Baleares
28.2935785,-16.62144712,94879,641,Canarias
43.1595664,-4.0878382,46308,641,Cantabria
41.8037172,-4.7471726,287490,641,Castilla y León
39.4177902,-2.6232332,240644,641,Castilla La Mancha
41.8523094,1.5745043,915234,641,Cataluña
39.6819591,-0.7654406,511766,641,C. Valenciana
39.1748426,-6.1529891,101726,641,Extremadura
42.61946,-7.863112,186652,641,Galicia
40.4167047,-3.7035825,906587,641,Madrid
37.9923795,-1.1305431,141339,641,Murcia
42.61254875,-1.830787673,83206,641,Navarra
42.9911816,-2.5543023,261049,641,País Vasco
42.2814642,-2.482804975,39858,641,La Rioja
35.89442195,-5.355817352,7582,641,Ceuta
35.29291145,-2.950720236,11018,641,Melilla
37.3399964,-4.5811614,798880,642,Andalucía
41.3787291,-0.7639373,153309,642,Aragón
43.3133868,-5.94192,71247,642,Asturias
39.613432,2.882918453,99998,642,Baleares
28.2935785,-16.62144712,94929,642,Canarias
43.1595664,-4.0878382,46338,642,Cantabria
41.8037172,-4.7471726,287529,642,Castilla y León
39.4177902,-2.6232332,240723,642,Castilla La Mancha
41.8523094,1.5745043,915901,642,Cataluña
39.6819591,-0.7654406,511901,642,C. Valenciana
39.1748426,-6.1529891,101751,642,Extremadura
42.61946,-7.863112,186683,642,Galicia
40.4167047,-3.7035825,906910,642,Madrid
37.9923795,-1.1305431,141383,642,Murcia
42.61254875,-1.830787673,83217,642,Navarra
42.9911816,-2.5543023,261135,642,País Vasco
42.2814642,-2.482804975,39864,642,La Rioja
35.89442195,-5.355817352,7585,642,Ceuta
35.29291145,-2.950720236,11022,642,Melilla
37.3399964,-4.5811614,799110,643,Andalucía
41.3787291,-0.7639373,153389,643,Aragón
43.3133868,-5.94192,71251,643,Asturias
39.613432,2.882918453,100048,643,Baleares
28.2935785,-16.62144712,94990,643,Canarias
43.1595664,-4.0878382,46365,643,Cantabria
41.8037172,-4.7471726,287590,643,Castilla y León
39.4177902,-2.6232332,240805,643,Castilla La Mancha
41.8523094,1.5745043,916366,643,Cataluña
39.6819591,-0.7654406,512059,643,C. Valenciana
39.1748426,-6.1529891,101796,643,Extremadura
42.61946,-7.863112,186713,643,Galicia
40.4167047,-3.7035825,907256,643,Madrid
37.9923795,-1.1305431,141440,643,Murcia
42.61254875,-1.830787673,83224,643,Navarra
42.9911816,-2.5543023,261229,643,País Vasco
42.2814642,-2.482804975,39868,643,La Rioja
35.89442195,-5.355817352,7585,643,Ceuta
35.29291145,-2.950720236,11024,643,Melilla
37.3399964,-4.5811614,799356,644,Andalucía
41.3787291,-0.7639373,153449,644,Aragón
43.3133868,-5.94192,71262,644,Asturias
39.613432,2.882918453,100104,644,Baleares
28.2935785,-16.62144712,95052,644,Canarias
43.1595664,-4.0878382,46394,644,Cantabria
41.8037172,-4.7471726,287651,644,Castilla y León
39.4177902,-2.6232332,240889,644,Castilla La Mancha
41.8523094,1.5745043,916823,644,Cataluña
39.6819591,-0.7654406,512201,644,C. Valenciana
39.1748426,-6.1529891,101829,644,Extremadura
42.61946,-7.863112,186754,644,Galicia
40.4167047,-3.7035825,907533,644,Madrid
37.9923795,-1.1305431,141481,644,Murcia
42.61254875,-1.830787673,83258,644,Navarra
42.9911816,-2.5543023,261319,644,País Vasco
42.2814642,-2.482804975,39881,644,La Rioja
35.89442195,-5.355817352,7586,644,Ceuta
35.29291145,-2.950720236,11025,644,Melilla
37.3399964,-4.5811614,799579,645,Andalucía
41.3787291,-0.7639373,153517,645,Aragón
43.3133868,-5.94192,71275,645,Asturias
39.613432,2.882918453,100149,645,Baleares
28.2935785,-16.62144712,95112,645,Canarias
43.1595664,-4.0878382,46428,645,Cantabria
41.8037172,-4.7471726,287736,645,Castilla y León
39.4177902,-2.6232332,240949,645,Castilla La Mancha
41.8523094,1.5745043,917225,645,Cataluña
39.6819591,-0.7654406,512325,645,C. Valenciana
39.1748426,-6.1529891,101864,645,Extremadura
42.61946,-7.863112,186783,645,Galicia
40.4167047,-3.7035825,907811,645,Madrid
37.9923795,-1.1305431,141552,645,Murcia
42.61254875,-1.830787673,83279,645,Navarra
42.9911816,-2.5543023,261421,645,País Vasco
42.2814642,-2.482804975,39886,645,La Rioja
35.89442195,-5.355817352,7590,645,Ceuta
35.29291145,-2.950720236,11029,645,Melilla
37.3399964,-4.5811614,799798,646,Andalucía
41.3787291,-0.7639373,153570,646,Aragón
43.3133868,-5.94192,71302,646,Asturias
39.613432,2.882918453,100203,646,Baleares
28.2935785,-16.62144712,95184,646,Canarias
43.1595664,-4.0878382,46441,646,Cantabria
41.8037172,-4.7471726,287799,646,Castilla y León
39.4177902,-2.6232332,241050,646,Castilla La Mancha
41.8523094,1.5745043,917635,646,Cataluña
39.6819591,-0.7654406,512487,646,C. Valenciana
39.1748426,-6.1529891,101909,646,Extremadura
42.61946,-7.863112,186819,646,Galicia
40.4167047,-3.7035825,908129,646,Madrid
37.9923795,-1.1305431,141603,646,Murcia
42.61254875,-1.830787673,83305,646,Navarra
42.9911816,-2.5543023,261574,646,País Vasco
42.2814642,-2.482804975,39896,646,La Rioja
35.89442195,-5.355817352,7590,646,Ceuta
35.29291145,-2.950720236,11031,646,Melilla
37.3399964,-4.5811614,799942,647,Andalucía
41.3787291,-0.7639373,153594,647,Aragón
43.3133868,-5.94192,71316,647,Asturias
39.613432,2.882918453,100255,647,Baleares
28.2935785,-16.62144712,95225,647,Canarias
43.1595664,-4.0878382,46480,647,Cantabria
41.8037172,-4.7471726,287846,647,Castilla y León
39.4177902,-2.6232332,241090,647,Castilla La Mancha
41.8523094,1.5745043,917774,647,Cataluña
39.6819591,-0.7654406,512557,647,C. Valenciana
39.1748426,-6.1529891,101918,647,Extremadura
42.61946,-7.863112,186843,647,Galicia
40.4167047,-3.7035825,908219,647,Madrid
37.9923795,-1.1305431,141660,647,Murcia
42.61254875,-1.830787673,83325,647,Navarra
42.9911816,-2.5543023,261642,647,País Vasco
42.2814642,-2.482804975,39900,647,La Rioja
35.89442195,-5.355817352,7592,647,Ceuta
35.29291145,-2.950720236,11036,647,Melilla
37.3399964,-4.5811614,800023,648,Andalucía
41.3787291,-0.7639373,153615,648,Aragón
43.3133868,-5.94192,71329,648,Asturias
39.613432,2.882918453,100278,648,Baleares
28.2935785,-16.62144712,95267,648,Canarias
43.1595664,-4.0878382,46487,648,Cantabria
41.8037172,-4.7471726,287868,648,Castilla y León
39.4177902,-2.6232332,241104,648,Castilla La Mancha
41.8523094,1.5745043,917854,648,Cataluña
39.6819591,-0.7654406,512614,648,C. Valenciana
39.1748426,-6.1529891,101929,648,Extremadura
42.61946,-7.863112,186853,648,Galicia
40.4167047,-3.7035825,908278,648,Madrid
37.9923795,-1.1305431,141675,648,Murcia
42.61254875,-1.830787673,83343,648,Navarra
42.9911816,-2.5543023,261686,648,País Vasco
42.2814642,-2.482804975,39902,648,La Rioja
35.89442195,-5.355817352,7592,648,Ceuta
35.29291145,-2.950720236,11041,648,Melilla
37.3399964,-4.5811614,800267,649,Andalucía
41.3787291,-0.7639373,153670,649,Aragón
43.3133868,-5.94192,71350,649,Asturias
39.613432,2.882918453,100344,649,Baleares
28.2935785,-16.62144712,95328,649,Canarias
43.1595664,-4.0878382,46511,649,Cantabria
41.8037172,-4.7471726,287950,649,Castilla y León
39.4177902,-2.6232332,241185,649,Castilla La Mancha
41.8523094,1.5745043,918341,649,Cataluña
39.6819591,-0.7654406,512812,649,C. Valenciana
39.1748426,-6.1529891,101968,649,Extremadura
42.61946,-7.863112,186896,649,Galicia
40.4167047,-3.7035825,908646,649,Madrid
37.9923795,-1.1305431,141752,649,Murcia
42.61254875,-1.830787673,83373,649,Navarra
42.9911816,-2.5543023,261760,649,País Vasco
42.2814642,-2.482804975,39911,649,La Rioja
35.89442195,-5.355817352,7592,649,Ceuta
35.29291145,-2.950720236,11046,649,Melilla
37.3399964,-4.5811614,800413,650,Andalucía
41.3787291,-0.7639373,153696,650,Aragón
43.3133868,-5.94192,71367,650,Asturias
39.613432,2.882918453,100380,650,Baleares
28.2935785,-16.62144712,95380,650,Canarias
43.1595664,-4.0878382,46519,650,Cantabria
41.8037172,-4.7471726,287976,650,Castilla y León
39.4177902,-2.6232332,241234,650,Castilla La Mancha
41.8523094,1.5745043,918487,650,Cataluña
39.6819591,-0.7654406,512889,650,C. Valenciana
39.1748426,-6.1529891,101985,650,Extremadura
42.61946,-7.863112,186921,650,Galicia
40.4167047,-3.7035825,908721,650,Madrid
37.9923795,-1.1305431,141783,650,Murcia
42.61254875,-1.830787673,83387,650,Navarra
42.9911816,-2.5543023,261838,650,País Vasco
42.2814642,-2.482804975,39913,650,La Rioja
35.89442195,-5.355817352,7592,650,Ceuta
35.29291145,-2.950720236,11047,650,Melilla
37.3399964,-4.5811614,800646,651,Andalucía
41.3787291,-0.7639373,153756,651,Aragón
43.3133868,-5.94192,71377,651,Asturias
39.613432,2.882918453,100444,651,Baleares
28.2935785,-16.62144712,95428,651,Canarias
43.1595664,-4.0878382,46541,651,Cantabria
41.8037172,-4.7471726,288034,651,Castilla y León
39.4177902,-2.6232332,241292,651,Castilla La Mancha
41.8523094,1.5745043,919007,651,Cataluña
39.6819591,-0.7654406,513107,651,C. Valenciana
39.1748426,-6.1529891,102019,651,Extremadura
42.61946,-7.863112,186944,651,Galicia
40.4167047,-3.7035825,909031,651,Madrid
37.9923795,-1.1305431,141844,651,Murcia
42.61254875,-1.830787673,83406,651,Navarra
42.9911816,-2.5543023,261946,651,País Vasco
42.2814642,-2.482804975,39923,651,La Rioja
35.89442195,-5.355817352,7599,651,Ceuta
35.29291145,-2.950720236,11049,651,Melilla
37.3399964,-4.5811614,800962,652,Andalucía
41.3787291,-0.7639373,153814,652,Aragón
43.3133868,-5.94192,71399,652,Asturias
39.613432,2.882918453,100496,652,Baleares
28.2935785,-16.62144712,95480,652,Canarias
43.1595664,-4.0878382,46562,652,Cantabria
41.8037172,-4.7471726,288128,652,Castilla y León
39.4177902,-2.6232332,241397,652,Castilla La Mancha
41.8523094,1.5745043,919458,652,Cataluña
39.6819591,-0.7654406,513350,652,C. Valenciana
39.1748426,-6.1529891,102046,652,Extremadura
42.61946,-7.863112,186976,652,Galicia
40.4167047,-3.7035825,909345,652,Madrid
37.9923795,-1.1305431,141915,652,Murcia
42.61254875,-1.830787673,83432,652,Navarra
42.9911816,-2.5543023,262083,652,País Vasco
42.2814642,-2.482804975,39929,652,La Rioja
35.89442195,-5.355817352,7600,652,Ceuta
35.29291145,-2.950720236,11050,652,Melilla
37.3399964,-4.5811614,801221,653,Andalucía
41.3787291,-0.7639373,153890,653,Aragón
43.3133868,-5.94192,71422,653,Asturias
39.613432,2.882918453,100543,653,Baleares
28.2935785,-16.62144712,95529,653,Canarias
43.1595664,-4.0878382,46579,653,Cantabria
41.8037172,-4.7471726,288217,653,Castilla y León
39.4177902,-2.6232332,241459,653,Castilla La Mancha
41.8523094,1.5745043,919941,653,Cataluña
39.6819591,-0.7654406,513579,653,C. Valenciana
39.1748426,-6.1529891,102088,653,Extremadura
42.61946,-7.863112,187009,653,Galicia
40.4167047,-3.7035825,909700,653,Madrid
37.9923795,-1.1305431,141991,653,Murcia
42.61254875,-1.830787673,83470,653,Navarra
42.9911816,-2.5543023,262212,653,País Vasco
42.2814642,-2.482804975,39932,653,La Rioja
35.89442195,-5.355817352,7600,653,Ceuta
35.29291145,-2.950720236,11050,653,Melilla
37.3399964,-4.5811614,801369,654,Andalucía
41.3787291,-0.7639373,153923,654,Aragón
43.3133868,-5.94192,71433,654,Asturias
39.613432,2.882918453,100603,654,Baleares
28.2935785,-16.62144712,95589,654,Canarias
43.1595664,-4.0878382,46590,654,Cantabria
41.8037172,-4.7471726,288260,654,Castilla y León
39.4177902,-2.6232332,241501,654,Castilla La Mancha
41.8523094,1.5745043,920095,654,Cataluña
39.6819591,-0.7654406,513725,654,C. Valenciana
39.1748426,-6.1529891,102104,654,Extremadura
42.61946,-7.863112,187031,654,Galicia
40.4167047,-3.7035825,909798,654,Madrid
37.9923795,-1.1305431,142094,654,Murcia
42.61254875,-1.830787673,83494,654,Navarra
42.9911816,-2.5543023,262339,654,País Vasco
42.2814642,-2.482804975,39940,654,La Rioja
35.89442195,-5.355817352,7600,654,Ceuta
35.29291145,-2.950720236,11050,654,Melilla
37.3399964,-4.5811614,801447,655,Andalucía
41.3787291,-0.7639373,153959,655,Aragón
43.3133868,-5.94192,71447,655,Asturias
39.613432,2.882918453,100624,655,Baleares
28.2935785,-16.62144712,95643,655,Canarias
43.1595664,-4.0878382,46614,655,Cantabria
41.8037172,-4.7471726,288300,655,Castilla y León
39.4177902,-2.6232332,241532,655,Castilla La Mancha
41.8523094,1.5745043,920207,655,Cataluña
39.6819591,-0.7654406,513797,655,C. Valenciana
39.1748426,-6.1529891,102121,655,Extremadura
42.61946,-7.863112,187052,655,Galicia
40.4167047,-3.7035825,909891,655,Madrid
37.9923795,-1.1305431,142124,655,Murcia
42.61254875,-1.830787673,83531,655,Navarra
42.9911816,-2.5543023,262424,655,País Vasco
42.2814642,-2.482804975,39948,655,La Rioja
35.89442195,-5.355817352,7600,655,Ceuta
35.29291145,-2.950720236,11050,655,Melilla
37.3399964,-4.5811614,801662,656,Andalucía
41.3787291,-0.7639373,154056,656,Aragón
43.3133868,-5.94192,71457,656,Asturias
39.613432,2.882918453,100708,656,Baleares
28.2935785,-16.62144712,95714,656,Canarias
43.1595664,-4.0878382,46628,656,Cantabria
41.8037172,-4.7471726,288407,656,Castilla y León
39.4177902,-2.6232332,241589,656,Castilla La Mancha
41.8523094,1.5745043,920789,656,Cataluña
39.6819591,-0.7654406,514044,656,C. Valenciana
39.1748426,-6.1529891,102151,656,Extremadura
42.61946,-7.863112,187085,656,Galicia
